"
성*수","와 진짜 만화 안보는데 이건 너무 좋아요~!!! 
어제 꿈에 나옴ㅋㅋㅋㅋㅋ" 
"
서*주",진짜 재밌어요 ㅋㅋ 아이들보는데 저도 재밋게 보고있어요 ㅋㅋㅋㅋㅋㅋㅋㅋ
"
허*숙",잼나요~화요일만 기다리네요~
"
김*영",매주 화요일 저녁 7시 아이들과 앉아서 넘 재밌게 보고 있습니다. 블랙캣 액션신에서 울 아덜 우와..멋지다 이러네요 ㅋㅋ 어른도 재밌는데 아이들은 오죽할까요 ㅋㅋ 
"
최*림",정말 재밌게 보고 있습니다...근데 궁금한데 혹시 인터넷쪽이나 TV쪽에서 자막같은 건 지원이 되지 않나요? 자막이 필요한 친구가 있는데 같이 보고 싶습니다
"
이*영",dvd 언제나오나요ㅎㅎ 나오자마자 지를거예요>< 정말 재밌네요
"
백*민",5세 남아인데도 레이디버그를 너무 좋아해요~ 남자아이 여자아이 모두 좋아할만한 프로그램인것 같아요. 색감도 좋고 신나게 뛰어다니는 모습에서 아이들이 더 좋아할수 있는거 같아요. 재미있는 이야기로 항상 기대되네요~^^
"
정*영","레이디버그 정말 사랑해요~케릭터 제품들 나왔으면 좋겠습니다~
색상이나 움직임이 너무 화려하고 초초집중할수 있게 하더라구요~
레이디버그 오래~~~했으면 좋겠어요~"
"
이*원",정말 재밌게 보고 있습니다. 나중에 DVD같은 거 내주실거죠? ㅠㅠ 
"
이*해",재미있어요!!
"
전*경",퀴즈 당첨됐는데 키프티콘이 안왔어요~
"
김*남",처음에 레이디버그와 블랙캣이 어떻게 초능력을 얻게 되었는지 이야기가 없어서 아쉬워요.
"
조*령",레이디버그 동생들과 즐겨보고 있어요 앞으로도 더 신나고 재미있는 이야기 많이 보여주세요
"
김*주",레이디버그 넘 재미있어요 레이디버그 할 때면 푹 빠져들어요
"
김*희","아들이 레이디버그를 너무 좋아하네요^^ 집중하면서 내용에 빠져든답니다.
"
"
윤*수",울 아이들 6살4살~레이디 버그 무지 좋아함~~잘볼게요~~^^
"
강*은","그동안 애니는 다운로드하거나 인터넷 사이트로만 봐왔는데
일케 소장하고싶은 애니는 첨봄 ㅜㅜㅜ
다운로드는 안된다니 ㅜㅜㅜㅜㅜㅜ
아예 dvd 판매는 안하나요?"
"
우*하","마리네뜨 너무 예쁨
"
"
김*재","미라큘러스 레이디버그의 미라큘러스는 한국어로 미라클스톤이라고 번역되었습니다.
그렇다면 미라클스톤 레이디버그로 고쳐서 말하는 것이 맞지 않나요?"
"
송*영",나도 레이디버그랑 블랙캣처럼 영웅 되고 싶다
"
이*완","너무너무재미있어요. 월화수목금토일 매일매일 나오면 종겠어요.
레이디버그 계속해주세요~~"
"
장*람",hghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghhhhhhhhhhhhhhhhhhhhhhhhhhg
"
이*숙",악당호크모스의 정체는? 
"
장*람",i love you 레이디 버그
"
박*은",너무 재미있어요.다시보기무료로 해주세요.^^
"
윤*경",언제 끝나나요?
"
노*열","레이디와 핑키가 만나는 일과 레이디 버그랑 블랫캣의 정체가 빨리 밝혀지면 좋겠다,"
"
박*영",레이디버그 정체는 언제 밝혀지나요??
"
윤*지","레이디버그를 저와 제 동생이 좋아해요.
"
"
조*현",레이디 버그 언제나와요?
"
조*현","그리고 레이디버그와 블랙캣 서로의 정체를 알면 좋겠고요 티키와 플랙이 어떻게 마리네뜨와 아드리앙을 선택했는지도 2기에 나오면 좋겠어요 빨리 방송해주세요
"
"
조*현",빨리 레이디버그와 블랙캣 방송해주세요 기다리다가 미칠것 같아요
"
진*정",아드리앙도 존잘
"
김*영",레이드버그 사랑해요
"
진*정","아,레이디버그 짱!!!1
레이디버그는 사랑이에요^^~~3기,4기,5기까지 마니마니 부탁드려요~~!!"
"
손*영",여러분 2기는 3~4월부터 방영합니다
"
박*주",마리네뜨와 아드리앙은 태어날때부터 영웅이네요? 티키와 플랙이 어떻게 선택했는지 알고 싶네요~ 레이디버그 비하인드 스토리 너무 궁금해요!!! 렝디버그는 사랑입니다!!!!!
"
김*인","저보다 나이가 훨씬 많은 언니도 좋아하는 프로그램이에요.. 
그런데 이런 프로그램이 있는지 몰라서 첫부분을 못봤어요ㅠㅠ
 돈을 내고 다시 보기 밖에 다시보기가 없나요??ㅠㅠ"
"
이*형",레이디버그 재미있어요ㅠㅠㅠ 빨리 2기 보여주세여ㅠㅠㅠㅠㅠㅠㅠㅠ
"
박*훈","전 세매큐,픽시,가제트형사,오:마법을 찾아서,히어로써클,로빈후드에 있어여!ㅎㅎ즈"
"
이*아",벌써 가을 인길요~
"
김*윤","가을이 빨리 되면 좋겠어요 
"
"
이*아",보니하니에서만 하늘이이난 꿈이로 간답니다! 부캐라고하죠! 유행하는거있자나요~
"
이*아","전 히어로 써클,새매큐,보니하니랑 래이디버그에 있죠!"
"
이*원",오~다들 여러 만화에서 플친했나 보네요?ㅎ만남의 만화(?)인가ㅋㅋㅋ 
"
박*훈","전  히어로써클에두 있었구,세매큐에두 있었어여!"
"
박*훈",네!맞아여!
"
조*우",혹시 '형사 가제트'에 댓글 올리신 분인가요?
"
박*훈","이아님,,이채님,,여기계셨군요!ㅎㅎ이근님두 오셔야하는뎅!ㅋㅋ조우님......어디에서 뵜던 분 같은뎅...."
"
조*우",코로나 때문에
"
조*우",시즌4 내년으로 미루어졌다네요ㅠㅠ
"
이*아",그리고 김*준님 잼민이는 좀 그렇지 않나요?나이도 모르고 잼민이라 그러는건 좀 불쾌하네요.그글은 불건전한 게시물로 신고 하겠습니다.
"
이*아",그리고 다시보기가 게이머2.0 까지나온이유는 짐작해보면 넷플릭스에 레이디버그 시즌3까지 나왔어요.근데 파트1 파트2로 나뉘어져있는데 파트1까지가 게이머 2.0 이라 그런걸거에요!이거는 제 짐작이니깐 그냥 그렇다 하고 봐주세요...ㅎㅎ
"
이*아",아~너튜브에서 보면 많은 떡밥들이 나오는 것중 프랑스에서는 이번 가을에 한국에서는 2021년 여름 쯤에 나온다고 하네요~
"
이*채",완전 팬입니다!
"
이*원",가을이요?어떻게 아셨어요?편성표에는 아직 안 나왔는데?...
"
배*은","레(레이디버그)이(이쁜)디(디?..)버(버스?)그(그림자?)
"
"
윤*얀",정말 좋아요
"
윤*얀",사랑해요 블레켓 레이디버그
"
성*수","와 진짜 만화 안보는데 이건 너무 좋아요~!!!
어제 꿈에 나옴ㅋㅋㅋㅋㅋ"
"
윤*얀","레이디버그 찐 팬이에요 
꿈에도 나왔어요"
"
석*원",최고의 히어로 만화에요.
"
박*현",재미있 다
"
김*진",어제 흐름상 종영 같지 않았는데 갑자기 끝이네요??
"
운영자","〈미라큘러스: 레이디버그와 블랙캣〉종영 안내!



〈미라큘러스: 레이디버그와 블랙캣〉-시즌3가 

방송 종료되었습니다, 그동안 시청해주셔서 감사드립니다!

2021년 새로운 시즌으로 여러분을 찾아뵙도록 노력하겠습니다!

고맙습니다~"
"
심*숙",아이들 때문에 보게 되었는데 어른인 제가 더 좋아하는 프로그램이 되었네요 아이들이랑 볼 때 너무 신나요 함께 볼 수 있는 보기 드문 애니매이션이라 더 좋네요 시즌 4도 너무 너무 기대되고 기다리고 있습니다
"
박*유","2021년이 빨리되서 레이디버그 시즌4를 보면 좋겠네요~
"
"
김*유","레이디버그... 제가 어렸을때도 너~~무 좋아 하던 방송 이에요!!!!!!!
"
"
한*원",이렇게 재미있는프로는 이 세상에 하나뿐이예요 아 그리고 뉴욕편은 언제 올려주시나요?
"
김*은",너모 재밌어요!!! 저 시즌 1부터 다 본방으로 챙겨본 미라큘러 입니다ㅋㅋㅋ 진짜  재밌구요 팬카페랑 이런데도 다 가입해있어요... 방도 레이디버그 사진으로 덕-질☆
"
이*민",완전 재밌다
"
박*훈",근뎅.....오즈 긑나서....레이디버그가 하는거잖아여....ㅠ
"
박*훈",우왕!
"
이*정",넘재밌어요.매일하면 좋겠어요
"
황*형","재밌어요 완전 꿀잼이요 사랑합니다
"
"
조*우",ㅎㅎ
"
이*아",진짜여???
"
조*우","보니하니,레이디버그,형사 가제트,오즈,삐삐에 있었어요!"
"
조*우","오늘부터 미라큘러스 시즌3 다시 방영한다네요!^^
목,금 저녁 7시"
"
오*윤",원숭이 이름도 까먹었어.
"
오*윤",한번더 하는예 이름이 모지?
"
오*윤",뇽이 제일 예뻐.
"
오*윤",레나루즈 딱 내 스타일이야.
"
오*윤",케로페이스 대머리 같아.
"
오*윤",퀸비는 마음만 착하면 예뻐.
"
오*윤",레이디버그가 만든 빵먹고싶다.
"
오*윤",레이디버그 프랑스  껀지.............
"
오*윤",레이디버그 생일이 언제인지.
"
오*윤",저 레이디버그 광팬 이에요.
"
오*윤",저 레이디버그 요요 갚고 싶어요.
"
오*윤",레이디버그가 정말 있으면 좋겠다.
"
오*윤",오호라 블랙캣~잘생 겼네.
"
오*윤",레이디버그 예쁘당~
"
오*윤",근데 왜 <퀴즈 이벤트> 가 안돼요?
"
오*윤",요즘 레이디버그 게임 완전 인기 끌던데
"
오*윤","혹시 레이디버그 극장판 언제 나와요.?
"
"
윤*천","맛보기 말고 하루의 한번 씩만 무료로 해주새요..
재발요. 부탁이애요......................"
"
윤*천","래이디버그 너무 재밋어요.
"
"
윤*천","몃화만 재발 무료로 해주새요.
저 래이디버그 광팬 이란 말이애요......"
"
김*진",저 광펜!빨리 시즌4나옴 좋겠어요!!
"
최*윤",마리네뜨 너무너무 귀엽구 멋있어요!!♡♡♡
"
이*원",전체보기 원해요!!☆-☆
"
이*원","빨리 시즌4 나와라~
"
"
최*혜",ㅇㄴㅇㄴ 이거 진짜 너무 귀엽네요(?) 근데 타깃이 5세에서 10세라니 ㄴㅇㄱ ㅁㅅㅁ 타깃..층 잘못 설...정 하신것 같아욥ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㄲ아아 블캣이 너무 매력쩍.
"
김*슬",나머지 시즌3도 올려주세요!!!
"
박*현",이용권?? 이용권~~~??^ 무슨 다 무료보기 한개도 없고 한편보기구매밖에없죠????? 여기 이용권 구매했는데 갑자기 중간에 끊겨서 돈날려먹고누군가는 집에 tv가 없어서 구매를 했더니 약올리세요??? 무슨 올리다 안올리죠??? 하...tv도 막힘없이 나오는데 ㅋ 글구 뭐 목표금액 다 모아서 먹튀하세요?? 아~~ tv없으면 사라는거에요?? 그사람 가정사정을 님들이 알아요??? 제발 올리던거 올리세요 ㅋ 돈 먹지만 말고
"
강*승","시즌 3 왜 중간에 끊기나요,, 나머지는 언제 올리시는건가요?? tv가 없어서 ebs 다시보기 월 이용권 구매해서 보고 있는데,, 끝까지 올려주셔야지요...다른데서 볼 수 있는 방법도 없고..참 난감하네요"
"
박*음",레이디버그 사랑해여!!!!!!!!!!!!!!!!!!!!!
"
안*연",gg
"
송*승",진짜 5화는 또 왜 빠진거야
"
이*은",이거 타겟이 5~10세 라는게 말이 되요...?
"
이*은",캣버그 사랑해 ♥
"
박*혁",이거 볼려고 돈냈는데 왜 나오다 말아요 .. ㅠㅠㅠ 시즌3 더빙보려고 한건데.. 1월에 나오고 왜 더이상 안나와요 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ
"
이*정",나도 레이디버그처럼 되고싶엉
"
박*정",진짜 너무너무 재밌는데 시즌4에서는 이젠 그만 끌고 이여졌으면 좋겠어요
"
120*",월정액 구매 일이 26일까지던데 다시 구매못하나요? 26일까지인지 몰랐어요ㅠㅠ
"
조*정",진짜 재밌는데 학생이라 없는돈 모아서 월정액 구매했더니 5화는 빠지고 1월 중순부터 업뎃은 안되고...
"
조*정",왜 5화 안떠요?  빨리 보고싶네요 월정액 이용권 결제해서 1화부터 보려는데 5화가 없어
"
안*빈","시즌3 5화 애니마에스트로편 보고싶어서 월정액 이용권 결제했는데 아직도 안올라오네요 제발 빨리 좀 올여주세요..,,"
"
윤*주",아이가 레이디버그 엄청 좋아해요.....
"
김*규","레이디버그 짱이에요!!!!!미칠것같아요!!
제발 빨리 2기 보여주세요!!!!!!!!"
"
장*지","진심 일본이나 미국의 유명 애니와 견주어도 뒤지지 않을 만한 퀄리티와 라인업과 스토리, 캐릭터 구성.... 재미없는 애니메이션은 절대 안 보는 제가 7세 이용가 애니메이션에 빠질줄은.. 빨리 2기 내놔요 미칠거같아요..."
"
김*윤","프랑스꺼 애니메이션도 역시 재밌네요~^^
빨리 2기 보내주시면 넙죽 받겠습니당"
"
김*진",저 현기증 날것같아요 왜 2기 빨리 안 내놔요 내놔요 빨리 지금 저 레디버그 비타민 먹으면서 기다리고있어...........
"
김*리","하... 정말 재밋있어서 아침 6시 50분에 일어났는데 순간 잔 적도 있고 ㅋㅋ 어쨌든 너무 재밌어요!!
"
"
정*연",블랙켓 취향저격^^ 빨리 방영했으면 좋겠네요 공부해야하는데 레이디버그 입덕해서 공부가 손에 안잡힙니다 :)
"
고*원",지금 딸을 위한 팬더타임? 그걸루 끝이 나서 아쉬워요 2기 얼른 나오면 좋겠어요. 글구 블랙켓 존잘~ 성우님 목소리도 대박 좋음!!!
"
박*주","맞아요 돈을 내야하네요ㅠ_ㅠ제발루~~~~~
아님 손*원님! 유튜브같은데 쳐보세요*^^*
"
"
손*원",못본거 다시보고 싶은데 돈내야돼여ㅠㅠ돈 안내게 해주세여 이거 넘 재밌어서 못본거까지 다 보고싶은데ㅠㅠ
"
박*주","2기
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"
"
박*주","블랙켓 내스타일 하트뿅뿅
"
"
정*늘",진짜 대박이네요 블랙캣 왜 이렇게 잘생겼죠? 성우진도 다 제취향이라서 너무 놀랍네요 진짜 사랑합니다 대ㅡ박
"
조*진",타켓이 5세~10세인뎈ㅋㅋㅋㅋ21살인 제가 빠져버렸어욬ㅋㅋㅋ 맙소샄ㅋㅋㅋㅋㅋ
"
강*옥",넘넘 재밌어서 이시간만 되면 빠져 보고 있어요. 2기 빨리 방영하면 좋겠네영.~~^^ 예전에하던 지파이터스보다 훨씬 재밌어요.^^
"
문*아",너무너무 재밌어요!!! 왜때문에 2기까지만 하는거져 3기 4기 5기 마니마니 방영해주세요~!!!! 정말정말 재밌게 보고있어요
"
김*영",제가 시청후기 쓰려고 회원가입까지 하다니.. 하.. 캐릭터들이 다 매력 터져요!!! 능글능글한 블랙캣과 어리바리허당(너무 심하지만 것도 매력터짐) 마리네트는 사랑입니다 사랑이예요 진짜 내년까지 어떻게 기다릴까 싶네요 아!! 레이디버그 100화까지 하는거 찬성입니다!! 아니 꼭 해주세요
"
유*자",아이들이 좋아하는 프로그램..가끔 나쁜말이 나와서 인상찌푸리게 하지만....
"
gre*****","진짜 재미있어요굿굿!!!!!!!!!!!!!
"
"
손*지",진짜 만들어주셔서 감사합니다 이거 본 뒤로 매일마다 돌려보고 있어요 내년 3월까지 언제기다려요 ㅠㅠㅠㅠㅠㅠ 진짜 사랑합니다 블랙캣이랑 레이디버그 흥해라
"
송*영",나도 레이디버그랑 블랙캣처럼 영웅 되고 싶다
"
이*완","너무너무재미있어요. 월화수목금토일 매일매일 나오면 종겠어요.
레이디버그 계속해주세요~~"
"
장*람",hghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghghhhhhhhhhhhhhhhhhhhhhhhhhhg
"
이*숙",악당호크모스의 정체는? 
"
장*람",i love you 레이디 버그
"
박*은",너무 재미있어요.다시보기무료로 해주세요.^^
"
윤*경",언제 끝나나요?
"
노*열","레이디와 핑키가 만나는 일과 레이디 버그랑 블랫캣의 정체가 빨리 밝혀지면 좋겠다,"
"
박*영",레이디버그 정체는 언제 밝혀지나요??
"
윤*지","레이디버그를 저와 제 동생이 좋아해요.
"
"
조*현",레이디 버그 언제나와요?
"
조*현","그리고 레이디버그와 블랙캣 서로의 정체를 알면 좋겠고요 티키와 플랙이 어떻게 마리네뜨와 아드리앙을 선택했는지도 2기에 나오면 좋겠어요 빨리 방송해주세요
"
"
조*현",빨리 레이디버그와 블랙캣 방송해주세요 기다리다가 미칠것 같아요
"
진*정",아드리앙도 존잘
"
김*영",레이드버그 사랑해요
"
진*정","아,레이디버그 짱!!!1
레이디버그는 사랑이에요^^~~3기,4기,5기까지 마니마니 부탁드려요~~!!"
"
손*영",여러분 2기는 3~4월부터 방영합니다
"
박*주",마리네뜨와 아드리앙은 태어날때부터 영웅이네요? 티키와 플랙이 어떻게 선택했는지 알고 싶네요~ 레이디버그 비하인드 스토리 너무 궁금해요!!! 렝디버그는 사랑입니다!!!!!
"
김*인","저보다 나이가 훨씬 많은 언니도 좋아하는 프로그램이에요.. 
그런데 이런 프로그램이 있는지 몰라서 첫부분을 못봤어요ㅠㅠ
 돈을 내고 다시 보기 밖에 다시보기가 없나요??ㅠㅠ"
"
이*형",레이디버그 재미있어요ㅠㅠㅠ 빨리 2기 보여주세여ㅠㅠㅠㅠㅠㅠㅠㅠ
"
이*아",시즌 4 이번 가을이라네요!
"
김*준",소원이다
"
김*준",제발
"
김*준",잼들아 여기서 놀지말고 나가서 놀아
"
이*원",EBSU 오후 16시는 뭔가요?EBSU를 모르겠어요.
"
김*조",f
"
오*윤",레이디버그 사롱해
"
오*윤",나도요
"
오*윤",쥐도 까먹었다 
"
오*윤",좋아요 어떻게  보내요 
"
오*윤",시즌4는몰라도
"
오*윤",그다음 시즌3 나왔어요 
"
오*윤",오잉?
"
오*윤",너무 많이 좋아해요 
"
오*윤","레이디버그좋아요 
"
"
정*이",레이디버그 시즌3 다올려주세요...마지막 업로드 1월인데 더있는거 다알아요....제발여...
"
최*윤",시즌 3 왜 안나오나요....!!ㅎㅎ
"
오*윤",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"
오*윤",레이디 버그 에게 .안녕 나는 오다윤 이야.
"
오*윤",저 아무도  레이디 버그 를6살 때부터  보아쓸 걸요
"
오*진",빨리 시즌2가 나왔음 좋겠어요!!!
"
강*름",매일매일 2기를 기다리고 있습니다~~
"
이*원",빨리 레이디버그 2라운드가나왔으면 좋겠어요!
"
이*원",빨리 레이디버그 2라운드가나왔으면 좋겠어요!
"
권*지",저희 집에 막내동생이 어제 이걸보는데 동생이 아닌 제가 빠졌어요ㅋㅋ 이 나이에 이거 보는데 너무 재밌네요ㅋㅋ 3월달에 2기나온다는데 저는 3월달부터 고3인지라..ㅋㅋㅋㅋ 2기는 수능이 끝나고 봐야겠습니다~
"
고*숙",오늘은 왜 재방이 떴죠? 프랑스 국가비상사태라 영향이 있는건가요?우리 딸들 매주 화요일 엄청 기다렸는데
"
서*름",저희 딸들이 너무 아쉬워해요 ㅠ 매일매일 2기를 기다리고 있습니다~~ 수고하셨어요♡
"
강*옥","레이디버그 화요일만 하지말고 월,화  다 함 좋겠네요.너무 재밌어서 화요일이 넘 기다려 지네용~~"
"
강*옥",레이디버그 너무 멋져요. 너무 재밌네요. 저도 레이디버그 한번 되 보고 싶네용~~
"
이*원",재밌게 봤습니다. 시즌 2 어서 보고싶네요. 
"
임*원",사랑합니다♥ I love you ♥ Je t'aime♥ 1기가 무사히 방종된것을 진심으로 축하드리고 제작진분들과 성우님분들도 수고많으셨어요:D벌써부터 내년 봄이 기다려지네요ㅠㅠ그냥 3개월이 스킵되버렸으면 좋겠어오..아ㅏ아니면 이대로 기절해서 3개월 뒤에 깨어나고 싶다 
"
손*화",엑?13화가 마지막?그다음 2기가 3월??3월까지 어떻게 기다리지요...곰으로 태어나고 싶네요 겨울잠자고 일어나면 레이디버그 2기 바로 볼 수 있을테니...아 근데 곰이 되면 사람 말을 못 알아먹넹........망..
"
최*아",여기 감정적인 사람들 많네요. 옮겨 달라느니 갑질녀라느니 대단하다느니 아이들 프로그램 게시판에 어른들이 만화인물 인성 반도 못따라가네요. 어른이라고 어른다운거 아니니까 미라큘러스 레이디버그를 보며 인성을 키웁시다. 한국식 이상한 연애 사극 영화 드라마 보다가 블랙캣 아드리안 보니까 순수하고 솔직하게 사랑하고 배려하고 존중할줄 아는 남자친구가 어떤것인지 어린이들에게 어릴때 부터 교육시킬 수 있어 좋습니다. 이런 애니 많이 나왔으면 좋겠어요. 화이팅! 
"
박*언",김*희 // 본인 자녀 한명 때문에 시청 시간을 옮겨 달라는 게 정상이라고 생각하십니까? 백화점 갑질녀가 생각나네요. 그러고도 남을 사람인 듯 싶네요. 남들이야 어떻든 말든 자신이 가장 중요하다고 생각하는 거죠. 이런 사람들이 사라져야 살기 좋은 세상이 될텐데...
"
김*진",블랙캣.. 너무 좋아ㅠㅠ 수업듣기전 화요일 시작을 매우 즐겁게 해주셔서 감사합니다ㅠㅠㅠ 마지막화가 끝났네요.. 어쩌죠ㅜ 내년 봄 기다릴게요~
"
이*인",아이들 tv 프로그램 선별하는 것도 교육이고 본인 판단하기에 유해하다고 생각하면 안 보여주면 그만인것을 방송국더러 시간 옮기라고 하네 ㄷㄷ 대단
"
조*빈",저 진짜 중3 여학생인데 진짜 세상에서 제일 재밌어여 진짜 하...레이디버그 진짜 조화..
"
김*희","토요일 오전 8시 레이디 버그 방영시간인데요, 보통 아이들은 7시부터 만화를 보기 시작합니다. 주중에 보여주지 않는 가정이 많아서 주말을 기다리곤합니다. 레이디버그는 7세이상 관람가능한 프로그램인데, 모여라딩동댕을 기다리는 유아들은 앞서 보던 뽀잉을 보고 난 후 레이디버그를 시청하게 됩니다. 몸매가 강조된 의상이라든가 캐릭터들의 특성이나 대화가 유아에게는 적합하지 않은 경우가 많아 함께 보면서 마음이 좋지 않습니다. 방송을 보고 주인공의 나쁜 행동을 따라하기도 하더군요. 현실적으로 중간에 티비를 껐다가 다시 켜는 것은 불가능에 가깝죠. 아이친구 엄마들도 대부분 같은 의견이었습니다. 레이디버그 시청시간을 옮겨주시길 요청드립니다. "
"
조*희","딸아이가 너무너무 좋아해요~~ 매일 레이디버그 변신!! 한다고 ㅎㅎ
앞으로도 오래오래 방송해주세요^^"
"
김*영","일요일부터 화요일 아침을 기다리는~ 아이들과 부모. 
레이디 버그 노래소리만 들리면 바로 기상하게 만드는 신비의 프로그램 입니다. 
너~~~~~무 너~~~무 재미있어요~~~"
"
이*은",와 끊는 타이밍 갱장해...시즌 3 나올 때까지 어떻게 기다리죠ㅠㅠㅠㅠㅠ 아오 이제야 얘기가 좀 진행되겠구나 싶을 때 끊어버리시네ㅠㅠㅠㅠㅠ 국내방영이 하루 빨리 되었음 좋겠네요ㅠㅠ
"
신*숙",시즌 3 기대하고 있겠습니닷ㅅㅅ
"
백*순","레이디 버그 너무 재밌어요
빨리 시즌 3 나왔으면 좋겠어요.
"
"
윤*온",시즌3는 언제 나와요?
"
천*경","레벅과 블랫은 사랑입니다.♥
레벅과 블랫을 덕질 합시다.♥"
"
퍼*캣","레이디버그와 블랙캣 의 히어로중에 블랙캣 팬 위주로만 가입 가능하는곳 카페를 만들었어요.
[ http://cafe.naver.com/c6u ] 여기에 들어오셔서요 블랙캣 위주로만요 내용을 올리고요 활동 해 
봅시다. 블랙캣만 좋아 하는분들만 들어오셔야됩니다. "
"
퍼*캣",레이디버그와 블랙캣 의 히어로중에 색상 퍼플색상에 히어로 추가했으며는요 정말로 좋겠더라고요..... 그것도 늑대로 ^^ 
"
남*우",레이디버그 쭉 나왔으면 좋겠어요 레이디버그  만힝 볼께요~
"
정*빈",호크코스 정체는 시즌 3에 나왔으면 좋겠어요... 아드리앙 아버지가 좀 수상하기는 하나....
"
운영자",ㄷㄷㄷ
"
최*정",저기요 다시보기 업로드 순서가 엉망이잖아요 ㅋㅋㅋㅋㅋㅋ 몇편인지도 안나와있고 ㅋㅋㅋ 레벅은 정말 좋아하는데 실망이네요 재탕뛰려고 들어왔는데;
"
이*주",으아..........아유ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
"
이*주",흥칫뿡.인터넷이안된다ㅠㅠ아주좋은새집인데ㅠㅠ어쩔수없다ㅠㅠ다음에는꼭이기고말거다
"
이*주",흥칫뿡.인터넷이안된다ㅠㅠ아주좋은새집인데ㅠㅠ어쩔수없다ㅠㅠ다음에는꼭이기고말거다
"
박*언",배*현 // 프랑스에서는 시즌3가 2017년 5월 예정인 걸로 알고 있는데 국내는 정확히 언제일지 모르겠네요.
"
박*언","레이디버그 크리스마스 에피소드 예고편이 공개되었던데 국내에서도 방영 계획이 있나요?
계획이 있다면 날짜와 시간 좀 알려주세요~"
"
장*원",안녕하세요 레이디버그를 좋아하는 팬입니다. 정말로 궁금한 것이 있어서 이렇게 문의 드립니다. 곧 있으면 레이디버그 크리스마스 스페셜 에피소드가 나오는데 EBS에서는 언제 방영하는지 알고 싶습니다 :) 바쁘신 와중에 이런 글을 올려서 죄송합니다 ㅠㅠ 그래도 혹시 답변 해주실 수 있다면 꼭 해주시길 바랍니다.
"
배*현","저 이 만화를 정말 좋아하는데요......
시즌3 언제 나오나요?   빨리 나왔으면 좋겠네요."
"
이*림",결말도 없이 끝나버려서 너무 아쉬워요ㅠㅠ 그리고 시즌3빨리 나와줬으면 좋겠네요TTTT
"
심*진",레이디버그와블랙캣 좋아해요!!
"
이*수","볼나이가 아닌데 보고 있습니다 ㅋㅋㅋ
시즌2 빨리 보고 싶어요!!"
"
진*정",마리네뜨 넘넘 이쁘네요~~ 이야기도 스릴 있고 짱짱 재미있네요~~ 레이디버그 너무 재미있어요.
"
박*언","오늘 시즌 1 마지막회인 ""딸을 위한 팬터마임""을 방송하고 있던데 시즌 2는 다음주부터 하는 건가요?"
"
심*빈",아 진심 사랑스러움ㅋㅋㅋㅋㅋㅋㅋ사촌동생꼬맹이랑 수준이 같아졌엌ㅋㅋㅋㅋㅋㅋㅋ
"
이*서",진심 너무 재미있음ㅋㅋㅋㅋㅋ 진짜 볼나이가 아닌데 보고있어ㅋㅋ  
"
박*연",이거 계속보니 러브스토리 같아요.
"
장*람",넘넘넘 재밌어요.100점10000점의 10000점
"
유*진",재밋긴 하네여...
"
권*름",DVD 내주세요.. DVD로 평생 소장하고 싶어요
"
이*원",ㅑㅓㄽ햐려셔ㅠ쇼ㅜㅛㅕㅠㅜㅛㅕㅜㅠㅕㅛㅠㅜㅕㅛㅡㅜㄹ흐ㅛ스스ㅜ쇼ㅡㅜㅛㅡㅜㅕㅓㅕㅑㅓㅡㅓㅏㅎ러ㅏㅎㅅ라ㅓㅀ가ㅓㅀ
"
이*이",다 좋은데 오프닝을 영어판/프랑스판 과 같이 여/남 듀엣버전도 만들어 주세요.
"
최*린",레이디버그랑  블랫캣이랑  재미있어요.
"
장*람","무료로 보게 해주세요.
"
"
김*영",밑에 계신 분 말씀에 폭풍공감ㅋㅋㅋㅋ 그나저나 시즌2 빨리 나왔으면... 현기증 날 것 같아요ㅠㅠ
"
정*리",타겟이 5~10세라니요 ㅋㅋㅋㅋㅋㅋ 5~25세로 해주셔야 할것 같은데...
"
황*희",Ost 구매할수는 없나요???  뮤직비디오만있고 음원은 없네요 아이가 좋아하는데 없네요ㅜㅜ
"
조*나","재미있는데.... 결제 안하고 볼 수 잇게 해주세요.....
"
"
홍*숙",잼있어요!!!
"
노*열","얼른 보게해주세요. 3월 까지 기다리기 너무 힘들어요
"
"
송*현",다시보기 무료로 해주세여
"
한*민","가능하면 레이디버그 PC, 휴대폰 배경화면도 제공되면 좋겠네요. 주제가 MP3, 휴대폰 벨소리 도요. "
"
허*은",저 밑의 원어로도 틀어달라고 하시는 분..이 애니메이션은 프랑스+한국+일본 합작입니다.
"
양*화",돈을 내라니 조금 그렇고 해서 그냥 눌러서보는데 몇분 밖에 안되네요
"
김*민",우리 아이가 너무나도 좋아하는 레이디버그!! 앞으로 기대하겠습니다~!
